#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
Base,false,,0.00000000,,0.00000000,EUR,,CPTY_A,62670.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62670.75,0.00,None,374787.18,374787.18
Base,false,,0.00000000,,0.00000000,EUR,Swap_EUR,CPTY_A,36501.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201031.23,201031.23
Base,false,,0.00000000,,0.00000000,EUR,Swap_USD,CPTY_A,49276.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,327958.78,327958.78
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,,CPTY_A,62676.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62676.10,0.00,None,374820.83,374820.83
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_EUR,CPTY_A,36508.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201061.14,201061.14
Up,false,DiscountCurve/EUR/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,CPTY_A,49276.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,327981.22,327981.22
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,,CPTY_A,62631.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62631.59,0.00,None,374693.34,374693.34
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,CPTY_A,36444.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,200854.73,200854.73
Up,false,DiscountCurve/EUR/1/5Y,0.00010000,,0.00000000,EUR,Swap_USD,CPTY_A,49276.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,327958.82,327958.82
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,,CPTY_A,62678.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62678.88,0.00,None,374842.82,374842.82
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,Swap_EUR,CPTY_A,36501.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201031.23,201031.23
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,CPTY_A,49287.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,328024.26,328024.26
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,,CPTY_A,62611.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62611.46,0.00,None,374384.48,374384.48
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,CPTY_A,36501.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201031.23,201031.23
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,Swap_USD,CPTY_A,49199.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,327470.52,327470.52
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,,CPTY_A,62548.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62548.22,0.00,None,373073.59,373073.59
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,Swap_EUR,CPTY_A,36396.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,199496.31,199496.31
Up,false,IndexCurve/EUR-EURIBOR-6M/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,CPTY_A,49276.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,327958.78,327958.78
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,,CPTY_A,63295.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63295.07,0.00,None,385325.62,385325.62
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,CPTY_A,37037.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,210577.57,210577.57
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,Swap_USD,CPTY_A,49276.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,327958.79,327958.79
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,,CPTY_A,62567.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62567.51,0.00,None,373365.69,373365.69
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,Swap_EUR,CPTY_A,36501.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201031.23,201031.23
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,CPTY_A,49158.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,326338.47,326338.47
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,,CPTY_A,63190.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63190.78,0.00,None,382623.64,382623.64
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,CPTY_A,36501.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201031.23,201031.23
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_USD,CPTY_A,49869.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,336842.76,336842.76
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,,CPTY_A,63046.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63046.98,0.00,None,377333.95,377333.95
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,CPTY_A,36501.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201031.23,201031.23
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_USD,CPTY_A,49769.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,331238.37,331238.37
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,,CPTY_A,62295.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62295.51,0.00,None,372253.19,372253.19
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,CPTY_A,36501.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201031.23,201031.23
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_USD,CPTY_A,48783.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,324679.20,324679.20
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,,CPTY_A,62670.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62670.04,0.00,None,374773.22,374773.22
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,Swap_EUR,CPTY_A,36501.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201031.23,201031.23
Up,false,FXVolatility/EURUSD/0/5Y/ATM,0.00000000,,0.00000000,EUR,Swap_USD,CPTY_A,49257.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,327950.48,327950.48
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,,CPTY_A,62950.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62950.79,0.00,None,376248.06,376248.06
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,Swap_EUR,CPTY_A,36890.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,203270.33,203270.33
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,Swap_USD,CPTY_A,49272.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,327956.06,327956.06
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,,CPTY_A,63117.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63117.04,0.00,None,377409.32,377409.32
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,Swap_EUR,CPTY_A,36501.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201031.23,201031.23
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,Swap_USD,CPTY_A,49892.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,331426.59,331426.59
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,,CPTY_A,62649.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62649.49,0.00,None,374787.18,374787.18
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,Swap_EUR,CPTY_A,36488.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201031.23,201031.23
Up,false,SurvivalProbability/CPTY_A/0/1Y,0.00010000,,0.00000000,EUR,Swap_USD,CPTY_A,49259.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,327958.78,327958.78
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,,CPTY_A,63268.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63268.37,0.00,None,374787.18,374787.18
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,CPTY_A,36849.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201031.23,201031.23
Up,false,SurvivalProbability/CPTY_A/1/5Y,0.00010000,,0.00000000,EUR,Swap_USD,CPTY_A,49748.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,327958.78,327958.78
