#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma,Currency(Trade),Base NPV(Trade),Delta(Trade),Gamma(Trade)
EqSwap_STOXX_decomp,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-2768437.58,3.08,#N/A,EUR,-2768437.58,3.08,#N/A
EqSwap_STOXX_decomp,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,-2768437.58,2.97,#N/A,EUR,-2768437.58,2.97,#N/A
EqSwap_STOXX_decomp,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,-2768437.58,131.99,#N/A,EUR,-2768437.58,131.99,#N/A
EqSwap_STOXX_decomp,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,-2768437.58,0.10,#N/A,EUR,-2768437.58,0.10,#N/A
EqSwap_STOXX_decomp,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-2768437.58,4.18,#N/A,EUR,-2768437.58,4.18,#N/A
EqSwap_STOXX_decomp,true,IndexCurve/EUR-EONIA/0/2W,0.000100,,0.000000,EUR,-2768437.58,8.12,#N/A,EUR,-2768437.58,8.12,#N/A
EqSwap_STOXX_decomp,true,IndexCurve/EUR-EONIA/2/3M,0.000100,,0.000000,EUR,-2768437.58,-4.52,#N/A,EUR,-2768437.58,-4.52,#N/A
EqSwap_STOXX_decomp,true,IndexCurve/EUR-EONIA/3/6M,0.000100,,0.000000,EUR,-2768437.58,-130.98,#N/A,EUR,-2768437.58,-130.98,#N/A
EqSwap_STOXX_decomp,true,IndexCurve/EUR-EONIA/4/9M,0.000100,,0.000000,EUR,-2768437.58,58.51,#N/A,EUR,-2768437.58,58.51,#N/A
EqSwap_STOXX_decomp,true,IndexCurve/EUR-EONIA/5/1Y,0.000100,,0.000000,EUR,-2768437.58,949.83,#N/A,EUR,-2768437.58,949.83,#N/A
EqSwap_STOXX_decomp,true,IndexCurve/EUR-EURIBOR-6M/0/2W,0.000100,,0.000000,EUR,-2768437.58,0.00,#N/A,EUR,-2768437.58,0.00,#N/A
EqSwap_STOXX_decomp,true,IndexCurve/EUR-EURIBOR-6M/2/3M,0.000100,,0.000000,EUR,-2768437.58,10.90,#N/A,EUR,-2768437.58,10.90,#N/A
EqSwap_STOXX_decomp,true,IndexCurve/EUR-EURIBOR-6M/3/6M,0.000100,,0.000000,EUR,-2768437.58,484.20,#N/A,EUR,-2768437.58,484.20,#N/A
EqSwap_STOXX_decomp,true,IndexCurve/EUR-EURIBOR-6M/4/9M,0.000100,,0.000000,EUR,-2768437.58,-24.89,#N/A,EUR,-2768437.58,-24.89,#N/A
EqSwap_STOXX_decomp,true,IndexCurve/EUR-EURIBOR-6M/5/1Y,0.000100,,0.000000,EUR,-2768437.58,-970.48,#N/A,EUR,-2768437.58,-970.48,#N/A
EqSwap_STOXX_decomp,true,EquitySpot/Lufthansa/0/spot,21.475600,,0.000000,EUR,-2768437.58,36556.53,0.00,EUR,-2768437.58,36556.53,0.00
EqSwap_STOXX_decomp,true,EquitySpot/SPXE/0/spot,21.475600,,0.000000,EUR,-2768437.58,36556.53,0.00,EUR,-2768437.58,36556.53,0.00
INDEX_CDS,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/0/2W,0.000100,,0.000000,EUR,9.62,0.01,#N/A,EUR,9.62,0.01,#N/A
INDEX_CDS,true,DiscountCurve/USD/1/1M,0.000100,,0.000000,EUR,9.62,-0.02,#N/A,EUR,9.62,-0.02,#N/A
INDEX_CDS,true,DiscountCurve/USD/2/3M,0.000100,,0.000000,EUR,9.62,0.01,#N/A,EUR,9.62,0.01,#N/A
INDEX_CDS,true,DiscountCurve/USD/3/6M,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/4/9M,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/5/1Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/6/2Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/7/3Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/8/4Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/9/5Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/10/7Y,0.000100,,0.000000,EUR,9.62,0.01,#N/A,EUR,9.62,0.01,#N/A
INDEX_CDS,true,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,9.62,0.21,#N/A,EUR,9.62,0.21,#N/A
INDEX_CDS,true,DiscountCurve/USD/12/15Y,0.000100,,0.000000,EUR,9.62,0.02,#N/A,EUR,9.62,0.02,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,,0.000000,EUR,9.62,0.01,#N/A,EUR,9.62,0.01,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,,0.000000,EUR,9.62,0.20,#N/A,EUR,9.62,0.20,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,,0.000000,EUR,9.62,0.02,#N/A,EUR,9.62,0.02,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/8/4Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/9/5Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/11/10Y,0.000100,,0.000000,EUR,9.62,-0.21,#N/A,EUR,9.62,-0.21,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/12/15Y,0.000100,,0.000000,EUR,9.62,-0.02,#N/A,EUR,9.62,-0.02,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/0/6M,0.000100,,0.000000,EUR,9.62,-0.05,#N/A,EUR,9.62,-0.05,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/0/6M,0.000100,,0.000000,EUR,9.62,-0.05,#N/A,EUR,9.62,-0.05,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/0/6M,0.000100,,0.000000,EUR,9.62,-0.05,#N/A,EUR,9.62,-0.05,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/1/1Y,0.000100,,0.000000,EUR,9.62,-0.12,#N/A,EUR,9.62,-0.12,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/1/1Y,0.000100,,0.000000,EUR,9.62,-0.12,#N/A,EUR,9.62,-0.12,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/1/1Y,0.000100,,0.000000,EUR,9.62,-0.12,#N/A,EUR,9.62,-0.12,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/2/2Y,0.000100,,0.000000,EUR,9.62,-0.39,#N/A,EUR,9.62,-0.39,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/2/2Y,0.000100,,0.000000,EUR,9.62,-0.39,#N/A,EUR,9.62,-0.39,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/2/2Y,0.000100,,0.000000,EUR,9.62,-0.39,#N/A,EUR,9.62,-0.39,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/3/3Y,0.000100,,0.000000,EUR,9.62,-0.60,#N/A,EUR,9.62,-0.60,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/3/3Y,0.000100,,0.000000,EUR,9.62,-0.60,#N/A,EUR,9.62,-0.60,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/3/3Y,0.000100,,0.000000,EUR,9.62,-0.60,#N/A,EUR,9.62,-0.60,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/4/4Y,0.000100,,0.000000,EUR,9.62,-0.83,#N/A,EUR,9.62,-0.83,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/4/4Y,0.000100,,0.000000,EUR,9.62,-0.83,#N/A,EUR,9.62,-0.83,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/4/4Y,0.000100,,0.000000,EUR,9.62,-0.83,#N/A,EUR,9.62,-0.83,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/5/5Y,0.000100,,0.000000,EUR,9.62,-1.49,#N/A,EUR,9.62,-1.49,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/5/5Y,0.000100,,0.000000,EUR,9.62,-1.49,#N/A,EUR,9.62,-1.49,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/5/5Y,0.000100,,0.000000,EUR,9.62,-1.49,#N/A,EUR,9.62,-1.49,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/6/7Y,0.000100,,0.000000,EUR,9.62,-3.13,#N/A,EUR,9.62,-3.13,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/6/7Y,0.000100,,0.000000,EUR,9.62,-3.13,#N/A,EUR,9.62,-3.13,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/6/7Y,0.000100,,0.000000,EUR,9.62,-3.13,#N/A,EUR,9.62,-3.13,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/7/10Y,0.000100,,0.000000,EUR,9.62,88.53,#N/A,EUR,9.62,88.53,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/7/10Y,0.000100,,0.000000,EUR,9.62,88.53,#N/A,EUR,9.62,88.53,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/7/10Y,0.000100,,0.000000,EUR,9.62,88.53,#N/A,EUR,9.62,88.53,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/8/12Y,0.000100,,0.000000,EUR,9.62,15.10,#N/A,EUR,9.62,15.10,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/8/12Y,0.000100,,0.000000,EUR,9.62,15.10,#N/A,EUR,9.62,15.10,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/8/12Y,0.000100,,0.000000,EUR,9.62,15.10,#N/A,EUR,9.62,15.10,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,1098.75,0.00,#N/A,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,1098.75,-0.05,#N/A,EUR,1098.75,-0.05,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,1098.75,-0.01,#N/A,EUR,1098.75,-0.01,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,1098.75,-0.02,#N/A,EUR,1098.75,-0.02,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,1098.75,-0.02,#N/A,EUR,1098.75,-0.02,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,1098.75,-0.03,#N/A,EUR,1098.75,-0.03,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,1098.75,0.01,#N/A,EUR,1098.75,0.01,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,1098.75,0.04,#N/A,EUR,1098.75,0.04,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/0/2W,0.000100,,0.000000,EUR,1098.75,0.01,#N/A,EUR,1098.75,0.01,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/1/1M,0.000100,,0.000000,EUR,1098.75,-0.02,#N/A,EUR,1098.75,-0.02,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/2/3M,0.000100,,0.000000,EUR,1098.75,0.01,#N/A,EUR,1098.75,0.01,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/3/6M,0.000100,,0.000000,EUR,1098.75,-0.01,#N/A,EUR,1098.75,-0.01,#N/A
